3412	red	7	0.685	0	1.9	0.099	9	22	0.99606	3.34	0.6	9.7	5
3413	red	7.5	0.58	0.03	\N	0.08	27	46	0.99592	3.02	0.47	9.2	5
3414	white	7.4	0.18	0.3	8.8	0.064	26	103	0.9961	2.94	0.56	9.3	5
3415	white	7	0.33	0.28	5.7	0.033	39	204	0.99176	3.17	0.64	12.5	6
3416	white	7.6	0.31	0.29	10.5	0.04	21	145	0.9966	3.04	0.35	9.4	5
3417	white	7.6	0.3	0.38	2.1	0.043	10	98	0.99296	3.17	0.65	11	5
3418	white	6.7	0.11	0.34	8.8	0.043	41	113	0.9962	3.42	0.4	9.3	7
3419	white	5.5	0.19	0.27	0.9	0.04	52	103	0.99026	3.5	0.39	11.2	5
3420	white	7.8	0.25	0.34	13.7	0.044	66	184	0.99976	3.22	0.75	8.9	5
3421	white	5.8	0.29	0.05	0.8	0.038	11	30	0.9924	3.36	0.35	9.2	5
3422	white	8.5	0.18	0.3	1.1	0.028	34	95	0.99272	2.83	0.36	10	\N
3423	white	9.6	0.23	0.4	1.5	0.044	19	135	0.9937	2.96	0.49	10.9	5
3424	white	6.6	0.25	0.32	5.6	0.039	15	68	0.99163	2.96	0.52	11.1	6
3425	white	6.6	0.31	0.28	1.4	0.035	28	107	0.98836	3	0.4	13.2	\N
3426	white	6.5	0.38	0.26	\N	0.042	33	112	0.99067	3.06	0.5	12.3	7
3427	red	7	0.22	0.3	1.8	0.065	16	20	0.99672	3.61	0.82	10	6
3428	red	11.5	0.59	0.59	2.6	0.087	13	49	0.9988	3.18	0.65	11	6
3429	white	5.7	0.2	0.24	13.8	0.047	44	112	0.99837	2.97	0.66	8.8	6
3430	white	6	0.2	0.26	1.1	0.033	38	67	0.98954	3.14	0.38	11.5	6
3431	red	9.9	0.35	0.41	2.3	0.083	11	61	0.9982	3.21	0.5	9.5	5
3432	white	7.7	0.31	0.36	4.3	0.026	15	87	0.99152	3.11	0.48	12	5
3433	white	7.5	0.26	0.25	1.7	0.038	29	129	0.99312	3.45	0.56	10.4	6
3434	red	7	0.6	0.12	2.2	0.083	13	28	0.9966	3.52	0.62	10.2	\N
3435	white	6.8	0.22	0.24	4.9	0.092	30	123	0.9951	3.03	0.46	8.6	6
3436	white	7.5	0.42	0.2	1.4	0.06	15	168	0.9944	3.06	0.4	9.4	6
3437	white	7.8	0.17	0.5	\N	0.045	35	140	0.9904	3.16	0.4	12	\N
3438	white	8.5	0.15	0.49	1.5	0.031	17	122	0.9932	3.03	0.4	10.3	6
3439	white	6.4	0.26	0.21	7.1	0.04	35	162	0.9956	3.39	0.58	9.9	6
3440	white	6.5	0.26	0.43	8.9	0.083	50	171	0.9965	2.85	0.5	9	5
3441	red	12.2	0.45	0.49	1.4	0.075	3	6	0.9969	3.13	0.63	10.4	5
3442	white	8.8	0.28	0.45	\N	0.022	14	49	0.9934	3.01	0.33	11.1	7
3443	red	5.7	0.6	0	\N	0.063	11	18	0.99191	3.45	0.56	12.2	6
3444	white	7.4	0.19	0.3	12.8	0.053	48.5	212	0.9986	3.14	0.49	9.1	7
3445	white	8.3	0.4	0.41	8.2	0.05	15	122	0.9979	3.39	0.49	9.3	5
3446	white	6.2	0.35	0.31	2.6	0.036	37	92	0.98938	3.27	0.53	12.8	7
3447	red	7.4	0.5	0.47	2	0.086	21	73	0.997	3.36	0.57	9.1	\N
3448	white	7.4	0.16	0.3	13.7	0.056	33	168	0.99825	2.9	0.44	8.7	7
3449	white	6.4	0.37	0.37	4.85	0.041	39.5	216.5	0.99432	3.1	0.5	9.8	6
3450	white	5.7	0.27	0.16	9	0.053	32	111	0.99474	3.36	0.37	10.4	6
3451	white	6.8	0.32	0.28	4.8	0.034	25	100	0.99026	3.08	0.47	12.4	7
3452	white	6.7	0.29	0.45	14.3	0.054	30	181	0.99869	3.14	0.57	9.1	5
3453	white	6	0.14	0.17	5.6	0.036	37	127	0.99373	3.05	0.57	9.8	6
3454	white	8	0.59	0.71	17.35	0.038	61	228	1	2.95	0.75	9.3	5
3455	red	10.5	0.24	0.47	2.1	0.066	6	24	0.9978	3.15	0.9	11	7
3456	white	6.5	0.18	0.48	18	0.054	56	183	1.00038	2.98	0.61	8.5	\N
3457	white	7.3	0.41	0.24	6.8	0.057	41	163	0.9949	3.2	0.41	9.9	6
3458	white	6	0.2	0.26	6.8	0.049	22	93	0.9928	3.15	0.42	11	6
3459	red	6.6	0.44	0.09	2.2	0.063	9	18	0.99444	3.42	0.69	11.3	6
3460	white	6.8	0.18	0.28	9.8	0.039	29	113	0.99406	3.11	0.45	10.9	7
3461	red	6.7	0.67	0.02	1.9	0.061	26	42	0.99489	3.39	0.82	10.9	6
3462	white	8.3	0.16	0.37	7.9	0.025	38	107	0.99306	2.93	0.37	11.9	\N
3463	white	6.9	0.32	0.17	7.6	0.042	69	219	0.9959	3.13	0.4	8.9	5
3464	red	6	0.5	0.04	2.2	0.092	13	26	0.99647	3.46	0.47	10	5
3465	red	7.8	0.52	0.25	1.9	0.081	14	38	0.9984	3.43	0.65	9	6
3466	white	6.4	0.34	0.2	14.9	0.06	37	162	0.9983	3.13	0.45	9	4
3467	red	8.3	0.715	0.15	1.8	0.089	10	52	0.9968	3.23	0.77	9.5	5
3468	white	6.5	0.26	0.34	1.4	0.04	25	184	0.99216	3.29	0.46	10.7	5
3469	white	5.8	0.36	0.26	3.3	0.038	40	153	0.9911	3.34	0.55	11.3	6
3470	white	7	0.15	0.28	14.7	0.051	29	149	0.99792	2.96	0.39	9	7
3471	red	5.2	0.49	0.26	2.3	0.09	23	74	0.9953	3.71	0.62	12.2	6
3472	white	6.7	0.4	0.22	8.8	0.052	24	113	0.99576	3.22	0.45	9.4	5
3473	white	6.4	0.32	0.25	5	0.055	28	138	0.99171	3.27	0.5	12.4	8
3474	white	7.1	0.17	0.38	7.4	0.052	49	182	0.9958	3.35	0.52	9.6	6
3475	white	6.5	0.18	0.34	1.6	0.04	43	148	0.9912	3.32	0.59	11.5	8
3476	white	7.2	0.24	0.29	3	0.036	17	117	0.99411	3.36	0.68	10.1	6
3477	red	7.5	0.41	0.15	3.7	0.104	29	94	0.99786	3.14	0.58	9.1	\N
3478	white	6.6	0.27	0.25	3.1	0.052	41	188	0.9915	3.24	0.4	11.3	5
3479	white	6.8	0.16	0.36	1.3	0.034	32	98	0.99058	3.02	0.58	11.3	6
3480	red	9.9	0.25	0.46	1.7	0.062	26	42	0.9959	3.18	0.83	10.6	6
3481	white	6.8	0.53	0.35	3.8	0.034	26	109	0.9906	3.26	0.57	12.7	8
3482	white	6.5	0.38	0.53	1.4	0.142	5	69	0.9926	3.14	0.52	10.1	4
3483	red	6.8	0.51	0.01	2.1	0.074	9	25	0.9958	3.33	0.56	9.5	6
3484	white	7.2	0.24	0.28	1.9	0.032	30	92	0.9914	3.1	0.39	10.9	6
3485	red	11.6	0.58	0.66	2.2	0.074	10	47	1.0008	3.25	0.57	9	3
3486	white	7	0.22	0.31	2.7	0.03	41	136	0.9898	3.16	0.37	12.7	7
3487	white	7.6	0.48	0.28	10.4	0.049	57	205	0.99748	3.24	0.45	9.3	5
3488	red	8.9	0.12	0.45	\N	0.075	10	21	0.99552	3.41	0.76	11.9	7
3489	white	6	0.28	0.29	19.3	0.051	36	174	0.99911	3.14	0.5	9	5
3490	white	6.9	0.17	0.25	1.6	0.047	34	132	0.9914	3.16	0.48	11.4	5
3491	red	11.9	0.38	0.49	2.7	0.098	12	42	1.0004	3.16	0.61	10.3	5
3492	white	7.9	0.33	0.28	\N	0.053	35	176	1.0103	3.15	0.38	8.8	6
3493	white	7.2	0.19	0.27	11.2	0.061	46	149	0.99772	2.99	0.59	9.3	6
3494	white	6.8	0.64	0.08	9.7	0.062	26	142	0.9972	3.37	0.46	8.9	4
3495	white	5.9	0.2	0.4	1.3	0.047	23	92	0.99232	3.2	0.45	10	6
3496	white	6	0.13	0.36	1.6	0.052	23	72	0.98974	3.1	0.5	11.5	7
3497	white	6.6	0.64	0.28	4.4	0.032	19	78	0.99036	3.11	0.62	12.9	6
3498	white	7.6	0.48	0.33	7	0.024	14	130	0.9918	3.25	0.45	12.5	7
3499	white	7.2	0.23	0.32	\N	0.058	47	186	0.9956	3.19	0.4	9.9	6
3500	white	5.8	0.335	0.14	5.8	0.046	49	197	0.9937	3.3	0.71	10.3	5
3501	red	8.9	0.29	0.35	1.9	0.067	25	57	0.997	3.18	1.36	10.3	6
3502	white	6.6	0.285	0.49	11.4	0.035	57	137	0.99732	3.08	0.54	8.9	6
3503	red	8.5	0.66	0.2	2.1	0.097	23	113	0.99733	3.13	0.48	9.2	\N
3504	white	6	0.28	0.24	17.8	0.047	42	111	0.99896	3.1	0.45	8.9	6
3505	red	8	0.71	0	2.6	0.08	11	34	0.9976	3.44	0.53	9.5	5
3506	white	7.1	0.43	0.61	11.8	0.045	54	155	0.9974	3.11	0.45	8.7	5
3507	white	7.1	0.26	0.34	14.4	0.067	35	189	0.9986	3.07	0.53	9.1	7
3508	white	6.5	0.16	0.34	1.4	0.029	29	133	0.99108	3.33	0.64	11.5	7
3509	white	6.3	0.3	0.48	7.4	0.053	34	149	0.99472	3.18	0.53	9.8	5
3510	white	6.4	0.33	0.44	8.9	0.055	52	164	0.99488	3.1	0.48	9.6	5
3511	red	7.1	0.43	0.42	5.5	0.071	28	128	0.9973	3.42	0.71	10.5	5
3512	white	6.7	0.19	0.34	1	0.022	22	94	0.9912	3.23	0.57	11.1	6
3513	white	6.6	0.19	0.35	1.5	0.037	37	107	0.99006	3.18	0.68	12	\N
3514	white	6.1	0.38	0.47	1.4	0.051	59	210	0.99309	3.24	0.5	9.6	5
3515	red	11.6	0.41	0.54	1.5	0.095	22	41	0.99735	3.02	0.76	9.9	7
3516	white	6	0.31	0.32	7.4	0.175	47	159	0.9952	3.19	0.5	9.4	6
3517	white	6.6	0.29	0.44	9	0.053	62	178	0.99685	3.02	0.45	8.9	5
3518	white	7.6	0.54	0.23	2	0.029	13	151	0.9931	3.04	0.33	10.4	5
3519	white	7.2	0.24	0.36	2	0.029	21	63	0.99076	3.13	0.63	12.5	6
3520	red	8.7	0.52	0.09	2.5	0.091	20	49	0.9976	3.34	0.86	10.6	7
3521	red	6.6	0.61	0.01	1.9	0.08	8	25	0.99746	3.69	0.73	10.5	5
3522	white	5.2	0.365	0.08	13.5	0.041	37	142	0.997	3.46	0.39	9.9	6
3523	white	6.3	0.13	0.42	1.1	0.043	63	146	0.99066	3.13	0.72	11.2	7
3524	white	8.2	0.34	0.29	5.2	0.076	19	92	0.99138	2.95	0.39	12.5	6
3525	white	7.8	0.16	0.41	1.7	0.026	29	140	0.991	3.02	0.78	12.5	6
3526	white	6.8	0.14	0.18	1.4	0.047	30	90	0.99164	3.27	0.54	11.2	6
3527	white	6.9	0.32	0.13	7.8	0.042	11	117	0.996	3.23	0.37	9.2	5
3528	white	7.1	0.3	0.49	1.6	0.045	31	100	0.9942	3.4	0.59	10.2	5
3529	white	5.7	0.26	0.24	17.8	0.059	23	124	0.99773	3.3	0.5	10.1	5
3530	white	6.3	0.67	0.48	12.6	0.052	57	222	0.9979	3.17	0.52	9.3	6
3531	white	6.4	0.15	0.4	1.3	0.053	61	146	0.99112	3.17	0.68	11	6
3532	white	5.7	0.22	0.22	16.65	0.044	39	110	0.99855	3.24	0.48	9	6
3533	white	6.4	0.31	0.5	5.8	0.038	42	111	0.99189	3.18	0.53	11.9	7
3534	red	10.1	0.43	0.4	2.6	0.092	13	52	0.99834	3.22	0.64	10	7
3535	white	7.1	0.28	0.44	1.8	0.032	32	107	0.9907	3.25	0.48	12.2	7
3536	white	7.2	0.14	0.32	1.1	0.022	48	116	0.99218	3.04	0.67	10	6
3537	white	8	0.37	0.31	4.7	0.038	3	127	0.99186	2.9	0.72	12.1	5
3538	white	6.3	0.3	0.19	7.7	0.049	47	184	0.99514	3.22	0.48	9.5	\N
3539	white	6	0.34	0.66	15.9	0.046	26	164	0.9979	3.14	0.5	8.8	6
3540	white	6.1	0.27	0.32	1.1	0.034	24	110	0.9898	3.36	0.4	12.5	6
3541	white	5.2	0.34	0.37	\N	0.031	42	133	0.99076	3.25	0.41	12.5	6
3542	white	6.4	0.35	0.51	7.8	0.055	53	177	0.99502	3.12	0.45	9.6	\N
3543	white	7.2	0.24	0.24	1.7	0.045	18	161	0.99196	3.25	0.53	11.2	6
3544	white	8.4	0.31	0.31	0.95	0.021	52	148	0.99038	2.93	0.32	11.5	5
3545	white	6.6	0.34	0.25	4.8	0.038	16	121	0.99198	3.36	0.71	12.6	6
3546	red	7.4	0.58	0	2	0.064	7	11	0.99562	3.45	0.58	11.3	6
3547	white	6.2	0.25	0.25	1.4	0.03	35	105	0.9912	3.3	0.44	11.1	7
3548	white	5.2	0.3	0.34	1.5	0.038	18	96	0.98942	3.56	0.48	13	8
3549	white	8.1	0.24	0.33	10.2	0.048	46	141	0.9972	3.16	0.48	10.3	6
3550	white	6.5	0.36	0.31	\N	0.053	20	113	0.99544	3.2	0.56	11	6
3551	red	9.5	0.86	0.26	1.9	0.079	13	28	0.99712	3.25	0.62	10	5
3552	white	6.9	0.4	0.42	6.2	0.066	41	176	0.99552	3.12	0.54	9.4	5
3553	white	6.9	0.23	0.33	12.8	0.056	44	169	0.998	3.42	0.42	9.8	\N
3554	white	5.9	0.25	0.24	7.4	0.044	21	113	0.99462	3.38	0.58	10.5	6
3555	white	7.6	0.31	0.26	1.7	0.073	40	157	0.9938	3.1	0.46	9.8	5
3556	white	6	0.27	0.3	14.7	0.044	15	144	0.99666	3.12	0.53	10.3	6
3557	white	6.2	0.41	0.22	1.9	0.023	5	56	0.98928	3.04	0.79	13	7
3558	red	6.1	0.6	0.08	1.8	0.071	14	45	0.99336	3.38	0.54	11	5
3559	white	7.5	0.29	0.36	15.7	0.05	29	124	0.9968	3.06	0.54	10.4	5
3560	white	7	0.27	0.29	3.9	0.059	28	199	0.9961	3.54	0.59	10.3	5
3561	white	6.5	0.25	0.5	7.6	0.047	54	184	0.99572	3.17	0.45	9.2	5
3562	white	7.4	0.34	0.28	12.1	0.049	31	149	0.99677	3.22	0.49	10.3	5
3563	red	7.6	0.49	0.33	1.9	0.074	27	85	0.99706	3.41	0.58	9	5
3564	white	7.4	0.32	0.55	16.6	0.056	53	238	1.0017	2.96	0.58	8.7	6
3565	red	8.6	0.685	0.1	1.6	0.092	3	12	0.99745	3.31	0.65	9.55	6
3566	red	12.5	0.56	0.49	2.4	0.064	5	27	0.9999	3.08	0.87	10.9	5
3567	white	6.7	0.31	0.44	6.7	0.054	29	160	0.9952	3.04	0.44	9.6	5
3568	white	7.2	0.19	0.31	1.4	0.046	37	135	0.9939	3.34	0.57	10.2	7
3569	white	6.7	0.25	0.23	7.2	0.038	61	220	0.9952	3.14	0.35	9.5	5
3570	white	6.7	0.34	0.26	1.9	0.038	58	138	0.9893	3	0.47	12.2	7
3571	white	8.4	0.17	0.31	6.7	0.038	29	132	0.9945	3.1	0.32	10.6	7
3572	white	6.3	0.18	0.22	1.5	0.043	45	155	0.99238	3.19	0.48	10.2	5
3573	white	6.4	0.24	0.27	1.5	0.04	35	105	0.98914	3.13	0.3	12.4	6
3574	red	8.7	0.33	0.38	3.3	0.063	10	19	0.99468	3.3	0.73	12	7
3575	white	6.9	0.23	0.41	8	0.03	30	114	0.99368	3.22	0.54	11	6
3576	white	7.6	0.27	0.42	2.6	0.044	29	110	0.9912	3.31	0.51	12.7	6
3577	white	6	0.28	0.49	6.8	0.048	61	222	0.9953	3.19	0.47	9.3	5
3578	white	6	0.38	0.26	6	0.034	42	134	0.9912	3.38	0.38	12.3	7
3579	white	6.2	0.25	0.38	7.9	0.045	54	208	0.99572	3.17	0.46	9.1	5
3580	red	7.1	0.68	0.07	1.9	0.075	16	51	0.99685	3.38	0.52	9.5	5
3581	red	6.2	0.6	0.08	2	0.09	32	44	0.9949	3.45	0.58	10.5	5
3582	white	5.2	0.44	0.04	1.4	0.036	43	119	0.9894	3.36	0.33	12.1	8
3583	white	6.7	0.15	0.32	7.9	0.034	17	81	0.99512	3.29	0.31	10	6
3584	white	6.1	0.28	0.27	8	0.048	41	162	0.99498	3.21	0.51	9.9	5
3585	red	6.8	0.41	0.31	8.8	0.084	26	45	0.99824	3.38	0.64	10.1	6
3586	white	7	0.32	0.31	6.4	0.031	38	115	0.99235	3.38	0.58	12.2	7
3587	white	6.7	0.18	0.37	1.3	0.027	42	125	0.98939	3.24	0.37	12.8	7
3588	red	6.9	0.54	0.04	3	0.077	7	27	0.9987	3.69	0.91	9.4	6
3589	red	11.3	0.34	0.45	2	0.082	6	15	0.9988	2.94	0.66	9.2	6
3590	white	7.5	0.28	0.39	10.2	0.045	59	209	0.9972	3.16	0.63	9.6	6
3591	white	5	0.55	0.14	8.3	0.032	35	164	0.9918	3.53	0.51	12.5	8
3592	white	5.7	0.22	0.22	16.65	0.044	39	110	0.99855	3.24	0.48	9	6
3593	white	5.7	0.21	0.25	1.1	0.035	26	81	0.9902	3.31	0.52	11.4	6
3594	red	8.3	0.6	0.25	2.2	0.118	9	38	0.99616	3.15	0.53	9.8	\N
3595	white	6.5	0.23	0.2	7.5	0.05	44	179	0.99504	3.18	0.48	9.53333333333333	\N
3596	white	6.6	0.26	0.28	9.4	0.028	13	121	0.99254	3.17	0.34	12.1	6
3597	white	6.7	0.61	0.21	1.65	0.117	40	240	0.9938	3.11	0.57	9.3	5
3598	white	8.1	0.24	0.32	10.5	0.03	34	105	0.99407	3.11	0.42	11.8	6
3599	white	6.3	0.23	0.21	5.1	0.035	29	142	0.9942	3.36	0.33	10.1	\N
3600	white	6.5	0.25	0.27	15.2	0.049	75	217	0.9972	3.19	0.39	9.9	5
3601	white	6.8	0.33	0.31	7.4	0.045	34	143	0.99226	3.06	0.55	12.2	6
3602	white	6.8	0.28	0.4	22	0.048	48	167	1.001	2.93	0.5	8.7	5
3603	white	7.9	0.35	0.24	15.6	0.072	44	229	0.99785	3.03	0.59	10.5	6
3604	white	5.8	0.17	0.3	1.4	0.037	55	130	0.9909	3.29	0.38	11.3	6
3605	white	6.6	0.5	0.26	11.3	0.029	32	110	0.99302	3.27	0.78	12.9	8
3606	white	7.7	0.2	0.44	13.9	0.05	44	130	0.99855	3.11	0.48	10	6
3607	white	6.8	0.18	0.46	1.4	0.064	37	160	0.9924	3.37	0.45	11.1	5
3608	red	9.1	0.64	0.23	3.1	0.095	13	38	0.9998	3.28	0.59	9.7	5
3609	white	6.8	0.25	0.34	4.7	0.031	34	134	0.9927	3.21	0.38	10.6	6
3610	white	6.8	0.33	0.3	2.1	0.047	35	147	0.9886	3.24	0.56	13.4	6
3611	red	7.5	0.64	0	2.4	0.077	18	29	0.9965	3.32	0.6	10	6
3612	white	7	0.45	0.34	19.8	0.04	12	67	0.9976	3.07	0.38	11	6
3613	white	7.8	0.21	0.49	1.35	0.052	6	48	0.9911	3.15	0.28	11.4	5
3614	white	8.5	0.3	0.28	3.1	0.054	54	174	0.99543	3.21	0.43	9.4	6
3615	white	8.2	0.34	0.49	8	0.046	55	223	0.996	3.08	0.52	10.7	6
3616	white	6.1	0.14	0.25	1.3	0.047	37	173	0.9925	3.35	0.46	10	\N
3617	white	6.1	0.19	0.37	2.6	0.041	24	99	0.99153	3.18	0.5	10.9	6
3618	white	6.2	0.28	0.43	13	0.039	64	233	0.99745	3.08	0.38	8.9	5
3619	red	7.3	0.45	0.36	5.9	0.074	12	87	0.9978	3.33	0.83	10.5	5
3620	white	6.7	0.17	0.5	2.1	0.043	27	122	0.9923	3.15	0.45	10.3	6
3621	white	7.2	0.19	0.31	\N	0.062	31	173	0.9917	3.35	0.44	11.7	\N
3622	white	6.2	0.2	0.32	2.8	0.05	17	126	0.9936	3.18	0.55	9.4	6
3623	red	7.7	0.41	0.76	1.8	0.611	8	45	0.9968	3.06	1.26	9.4	5
3624	white	7.7	0.32	0.48	2.3	0.04	28	114	0.9911	3.2	0.52	12.8	7
3625	white	7.5	0.42	0.34	\N	0.04	34	108	0.99155	3.14	0.45	12.8	8
3626	red	7.4	0.68	0.16	\N	0.078	12	39	0.9977	3.5	0.7	9.9	6
3627	white	8	0.28	0.42	7.1	0.045	41	169	0.9959	3.17	0.43	10.6	5
3628	white	7.2	0.4	0.38	2.2	0.03	40	109	0.99075	3.27	0.46	12.6	6
3629	white	6.6	0.37	0.47	6.5	0.061	23	150	0.9954	3.14	0.45	9.6	6
3630	white	6.3	0.22	0.57	1.4	0.208	14	96	0.9932	3.16	0.43	10	6
3631	white	8.5	0.23	0.34	1.3	0.035	54	110	0.99176	3.07	0.55	11	7
3632	white	5.8	0.315	0.19	19.4	0.031	28	106	0.99704	2.97	0.4	10.55	6
3633	white	6	0.32	0.46	1.5	0.05	56	189	0.99308	3.24	0.49	9.6	5
3634	red	10.2	0.23	0.37	2.2	0.057	14	36	0.99614	3.23	0.49	9.3	\N
3635	red	6.3	0.76	0	2.9	0.072	26	52	0.99379	3.51	0.6	11.5	6
3636	white	6.1	0.28	0.24	19.95	0.074	32	174	0.99922	3.19	0.44	9.3	6
3637	white	7.7	0.29	0.48	2.3	0.049	36	178	0.9931	3.17	0.64	10.6	6
3638	red	10.9	0.53	0.49	4.6	0.118	10	17	1.0002	3.07	0.56	11.7	6
3639	red	6.8	0.59	0.06	6	0.06	11	18	0.9962	3.41	0.59	10.8	7
3640	white	7.6	0.39	0.22	2.8	0.036	19	113	0.9926	3.03	0.29	10.2	5
3641	white	8.9	0.13	0.49	1	0.028	6	24	0.9926	2.91	0.32	9.9	5
3642	red	10.6	0.44	0.68	4.1	0.114	6	24	0.997	3.06	0.66	13.4	6
3643	white	7.5	0.23	0.68	11	0.047	37	133	0.9978	2.99	0.38	8.8	5
3644	red	9.7	0.66	0.34	2.6	0.094	12	88	0.99796	3.26	0.66	10.1	5
3645	white	7	0.36	0.3	5	0.04	40	143	0.99173	3.33	0.42	12.2	7
3646	white	7.5	0.32	0.26	1.8	0.042	13	133	0.9938	3.07	0.38	9.5	5
3647	red	7.3	0.65	0	1.2	0.065	15	21	0.9946	3.39	0.47	10	7
3648	white	7.7	0.42	0.31	9.2	0.048	22	221	0.9969	3.06	0.61	9.2	\N
3649	white	6	0.21	0.3	8.7	0.036	47	127	0.99368	3.18	0.39	10.6	5
3650	white	6.6	0.39	0.39	11.9	0.057	51	221	0.99851	3.26	0.51	8.9	6
3651	white	7.6	0.24	0.44	3.8	0.037	49	146	0.9911	3.06	0.37	11.6	6
3652	white	8	0.25	0.35	1.1	0.054	13	136	0.99366	3.08	0.55	9.5	5
3653	red	7.2	0.37	0.32	2	0.062	15	28	0.9947	3.23	0.73	11.3	7
3654	red	7.9	0.34	0.36	1.9	0.065	5	10	0.99419	3.27	0.54	11.2	7
3655	white	7.4	0.24	0.36	2	0.031	27	139	0.99055	3.28	0.48	12.5	9
3656	white	6.1	0.37	0.36	4.7	0.035	36	116	0.991	3.31	0.62	12.6	6
3657	white	5.8	0.26	0.24	9.2	0.044	55	152	0.9961	3.31	0.38	9.4	5
3658	white	6.8	0.43	0.26	5.2	0.043	40	176	0.99116	3.17	0.41	12.3	6
3659	white	6.4	0.125	0.29	\N	0.042	24	99	0.992	3.23	0.32	12	7
3660	red	7.9	0.4	0.29	1.8	0.157	1	44	0.9973	3.3	0.92	9.5	6
3661	white	6.1	0.28	0.25	6.9	0.056	44	201	0.9955	3.19	0.4	9.1	\N
3662	red	8.9	0.32	0.31	2	0.088	12	19	0.9957	3.17	0.55	10.4	6
3663	white	6.4	0.44	0.44	14.4	0.048	29	228	0.99955	3.26	0.54	8.8	7
3664	white	6.7	0.3	0.74	5	0.038	35	157	0.9945	3.21	0.46	9.9	5
3665	white	6.1	0.44	0.28	4.25	0.032	43	132	0.9916	3.26	0.47	11.3	7
3666	white	6.1	0.55	0.15	9.8	0.031	19	125	0.9957	3.36	0.47	10.2	6
3667	red	7	0.69	0	1.9	0.114	3	10	0.99636	3.35	0.6	9.7	6
3668	white	6.8	0.26	0.56	11.9	0.043	64	226	0.997	3.02	0.63	9.3	5
3669	white	6.9	0.25	0.33	1.2	0.035	35	158	0.99082	3.02	0.58	11.3	6
3670	red	12.5	0.38	0.6	2.6	0.081	31	72	0.9996	3.1	0.73	10.5	5
3671	red	9.2	0.56	0.18	1.6	0.078	10	21	0.99576	3.15	0.49	9.9	5
3672	white	7.3	0.2	0.26	1.6	0.04	36	123	0.99238	3.34	0.44	10.8	6
3673	white	6.4	0.33	0.28	4	0.04	24	81	0.9903	3.26	0.64	12.6	7
3674	white	5.7	0.1	0.27	\N	0.047	21	100	0.9928	3.27	0.46	9.5	5
3675	white	6.9	0.19	0.49	6.6	0.036	49	172	0.9932	3.2	0.27	11.5	\N
3676	white	6.6	0.26	0.24	7.2	0.038	28	137	0.9952	3.35	0.6	10.4	6
3677	red	6.5	0.46	0.14	2.4	0.114	9	37	0.99732	3.66	0.65	9.8	5
3678	white	7.6	0.29	0.42	1.3	0.035	18	86	0.9908	2.99	0.39	11.3	5
3679	white	6.1	0.22	0.4	1.85	0.031	25	111	0.98966	3.03	0.3	11.8	7
3680	white	7.9	0.22	0.38	8	0.043	46	152	0.9934	3.12	0.32	11.5	7
3681	white	6.1	0.28	0.22	1.8	0.034	32	116	0.9898	3.36	0.44	12.6	6
3682	white	6.8	0.25	0.34	14	0.032	47	133	0.9952	3.37	0.5	12.2	7
3683	white	7.1	0.26	0.32	14.45	0.074	29	107	0.998	2.96	0.42	9.2	6
3684	white	8.4	0.18	0.42	5.1	0.036	7	77	0.9939	3.16	0.52	11.7	5
3685	white	6.1	0.24	0.32	9	0.031	41	134	0.99234	3.25	0.26	12.3	7
3686	white	5.8	0.2	0.16	1.4	0.042	44	99	0.98912	3.23	0.37	12.2	6
3687	red	7.2	0.6	0.04	2.5	0.076	18	88	0.99745	3.53	0.55	9.5	5
3688	white	6.3	0.4	0.32	10.6	0.049	38	209	0.9981	3.47	0.59	9.3	6
3689	red	7.9	0.34	0.42	2	0.086	8	19	0.99546	3.35	0.6	11.4	6
3690	white	7.6	0.27	0.52	3.2	0.043	28	152	0.99129	3.02	0.53	11.4	6
3691	white	6.6	0.21	0.36	0.8	0.034	48	113	0.99165	3.24	0.68	10.5	6
3692	red	11.9	0.38	0.49	2.7	0.098	12	42	1.0004	3.16	0.61	10.3	5
3693	white	6.2	0.28	0.51	7.9	0.056	49	206	0.9956	3.18	0.52	9.4	5
3694	white	7.5	0.34	0.35	6	0.034	12	126	0.9924	3.16	0.39	12	7
3695	white	6.7	0.3	0.5	12.1	0.045	38	127	0.9974	3.04	0.53	8.9	6
3696	white	5.7	0.16	0.26	6.3	0.043	28	113	0.9936	3.06	0.58	9.9	6
3697	white	8.3	0.15	0.39	1.3	0.055	32	146	0.993	3.08	0.39	10.5	6
3698	white	6.3	0.18	0.24	3.4	0.053	20	119	0.99373	3.11	0.52	9.2	\N
3699	white	6.1	0.36	0.16	6.4	0.037	36	198	0.9944	3.17	0.62	9.9	6
3700	white	6.1	0.3	0.56	2.8	0.044	47	179	0.9924	3.3	0.57	10.9	7
3701	red	8.8	0.24	0.54	2.5	0.083	25	57	0.9983	3.39	0.54	9.2	5
3702	red	11.5	0.35	0.49	3.3	0.07	10	37	1.0003	3.32	0.91	11	6
3703	white	7.3	0.2	0.44	1.4	0.045	21	98	0.9924	3.15	0.46	10	7
3704	red	9.9	0.44	0.46	2.2	0.091	10	41	0.99638	3.18	0.69	11.9	6
3705	red	10.9	0.39	0.47	1.8	0.118	6	14	0.9982	3.3	0.75	9.8	6
3706	red	7.3	0.73	0.24	1.9	0.108	18	102	0.9967	3.26	0.59	9.3	5
3707	white	6	0.39	0.13	1.2	0.042	60	172	0.99114	3.06	0.52	10.6	5
