Month-to-month	Electronic check	37	91.15	3369.25
Month-to-month	Bank transfer (automatic)	31	83.85	2674.15
Month-to-month	Electronic check	4	45.9	199.75
Two year	Credit card (automatic)	72	25.1	1790.8
Month-to-month	Electronic check	5	91.4	449.75
Month-to-month	Mailed check	1	19.7	19.7
Month-to-month	Electronic check	15	91.5	1400.3
Month-to-month	Credit card (automatic)	8	51.3	411.6
One year	Mailed check	35	21.1	741
Month-to-month	Electronic check	56	104.75	5841.35
Month-to-month	Bank transfer (automatic)	42	106.15	4512.7
Month-to-month	Electronic check	65	85.75	5688.45
One year	Mailed check	2	20.3	31.9
One year	Electronic check	65	100.75	6674.65
Month-to-month	Electronic check	18	74.15	1345.75
One year	Electronic check	23	78.55	1843.05
Month-to-month	Mailed check	4	45.3	196.95
Two year	Credit card (automatic)	70	19.85	1433.8
Month-to-month	Electronic check	4	50.7	214.55
Month-to-month	Bank transfer (automatic)	19	45	865.85
Month-to-month	Electronic check	18	77.8	1358.6
Month-to-month	Electronic check	38	83.45	3147.15
Month-to-month	Credit card (automatic)	2	73.25	131.05
One year	Bank transfer (automatic)	47	94.8	4535.85
Two year	Bank transfer (automatic)	52	20.1	1078.75
Month-to-month	Mailed check	9	59.9	542.4
One year	Credit card (automatic)	26	90.1	2312.55
Month-to-month	Electronic check	8	51.05	415.05
One year	Electronic check	44	70.95	3250.45
Month-to-month	Mailed check	3	29.2	98.5
Month-to-month	Bank transfer (automatic)	2	46.6	87.9
Month-to-month	Bank transfer (automatic)	9	85.35	754.65
Month-to-month	Electronic check	1	75.35	75.35
Month-to-month	Bank transfer (automatic)	25	74.3	1952.25
Month-to-month	Electronic check	2	69.3	153.8
Month-to-month	Electronic check	43	75.2	3198.6
Month-to-month	Mailed check	1	20.9	20.9
One year	Electronic check	58	94.3	5610.15
Two year	Mailed check	59	76.45	4519.5
One year	Electronic check	44	54	2440.25
One year	Electronic check	66	104.25	6860.6
Two year	Bank transfer (automatic)	68	19.95	1377.7
Month-to-month	Electronic check	9	24.95	190.25
Month-to-month	Electronic check	19	84.75	1651.95
Month-to-month	Mailed check	4	19.75	78.3
Two year	Bank transfer (automatic)	70	113.65	7939.25
Month-to-month	Mailed check	1	44.9	44.9
Month-to-month	Electronic check	8	75.25	576.7
Two year	Mailed check	53	24.6	1279
One year	Bank transfer (automatic)	51	25	1260.7
Month-to-month	Bank transfer (automatic)	11	20.95	267.35
Two year	Electronic check	60	110.6	6586.85
Month-to-month	Credit card (automatic)	17	55.5	934.15
Month-to-month	Electronic check	3	43.3	123.65
One year	Bank transfer (automatic)	70	109.5	7534.65
Month-to-month	Mailed check	1	19.45	19.45
Month-to-month	Electronic check	43	84.85	3645.6
Month-to-month	Mailed check	16	19.6	314.45
One year	Electronic check	57	53.45	3053
One year	Credit card (automatic)	37	19.8	677.05
Two year	Credit card (automatic)	72	112.1	7965.95
Month-to-month	Credit card (automatic)	11	84.8	906.85
Month-to-month	Electronic check	50	95.05	4888.7
Month-to-month	Electronic check	5	50.35	237.25
Month-to-month	Bank transfer (automatic)	1	74.6	74.6
Month-to-month	Mailed check	16	19.7	342.4
Month-to-month	Electronic check	2	74.2	140.1
Month-to-month	Mailed check	17	69	1108
One year	Credit card (automatic)	16	19.35	295.55
Month-to-month	Electronic check	15	59.45	892.65
One year	Mailed check	10	19.8	198.25
One year	Bank transfer (automatic)	46	105.2	4822.85
Two year	Credit card (automatic)	64	109.2	6741.15
Month-to-month	Mailed check	1	79.15	79.15
One year	Mailed check	25	53.65	1355.45
Two year	Credit card (automatic)	71	100.2	7209
Month-to-month	Mailed check	8	45.15	438.4
Two year	Bank transfer (automatic)	72	108.65	7726.35
Month-to-month	Bank transfer (automatic)	49	40.65	2070.75
One year	Credit card (automatic)	29	55.35	1636.95
Two year	Bank transfer (automatic)	72	105.6	7581.5
Month-to-month	Electronic check	31	93.8	3019.5
Month-to-month	Electronic check	50	95.7	4729.75
Two year	Electronic check	71	83.2	6126.1
Two year	Credit card (automatic)	70	90.05	6333.4
One year	Credit card (automatic)	71	97.65	6687.85
Two year	Bank transfer (automatic)	61	68.05	4158.25
Month-to-month	Electronic check	32	96.2	3183.4
Month-to-month	Electronic check	1	79.6	79.6
Two year	Bank transfer (automatic)	68	102.1	7149.35
Two year	Bank transfer (automatic)	62	23.4	1429.65
Month-to-month	Electronic check	7	71.05	472.65
Month-to-month	Electronic check	20	85.25	1734.5
One year	Mailed check	6	19.45	113.5
Month-to-month	Bank transfer (automatic)	33	59.45	1884.65
One year	Bank transfer (automatic)	28	92.2	2568.15
Two year	Credit card (automatic)	27	19.85	470
Month-to-month	Mailed check	7	43.9	278.4
Month-to-month	Electronic check	26	80.5	2088.8
Month-to-month	Electronic check	5	89.8	502.6
Month-to-month	Credit card (automatic)	30	90.5	2595.85
One year	Credit card (automatic)	63	90.45	5825.5
Month-to-month	Electronic check	1	50.75	50.75
One year	Electronic check	53	84.6	4449.75
Month-to-month	Credit card (automatic)	14	89.65	1208.35
Month-to-month	Bank transfer (automatic)	21	99.15	1956.4
One year	Mailed check	17	19.95	310.6
Two year	Mailed check	16	20.5	290.55
Month-to-month	Electronic check	35	62.1	2096.1
Month-to-month	Electronic check	32	79.5	2665
Month-to-month	Bank transfer (automatic)	28	19.55	543.8
Month-to-month	Mailed check	1	20.35	20.35
Month-to-month	Electronic check	59	51.7	3005.8
One year	Bank transfer (automatic)	72	23.3	1623.15
One year	Mailed check	36	65.4	2498.4
Month-to-month	Mailed check	40	65.1	2586
Month-to-month	Electronic check	40	81.2	3292.3
Month-to-month	Mailed check	9	72.9	651.4
Two year	Credit card (automatic)	63	74.5	4674.55
Month-to-month	Electronic check	3	80.5	232.35
One year	Mailed check	40	60.3	2448.5
Month-to-month	Mailed check	8	75	658.1
One year	Mailed check	34	90.15	3128.8
Month-to-month	Mailed check	5	40	223.45
Month-to-month	Credit card (automatic)	9	99.45	919.4
Month-to-month	Credit card (automatic)	9	69.05	653.95
Month-to-month	Bank transfer (automatic)	31	59.7	1825.5
One year	Bank transfer (automatic)	50	19.85	943.1
Month-to-month	Electronic check	2	86.25	181.65
Month-to-month	Electronic check	1	45.65	45.65
Month-to-month	Mailed check	8	70.1	551.35
Month-to-month	Electronic check	9	40.75	359.4
Month-to-month	Bank transfer (automatic)	2	70.2	115.95
Month-to-month	Electronic check	3	55.35	165.2
Month-to-month	Credit card (automatic)	25	95.7	2338.35
Month-to-month	Electronic check	1	46.3	46.3
Month-to-month	Mailed check	45	81.3	3541.1
Month-to-month	Electronic check	51	84.2	4146.05
Month-to-month	Credit card (automatic)	55	20	1087.25
Month-to-month	Bank transfer (automatic)	38	66.15	2522.4
Month-to-month	Mailed check	2	45.85	81
Month-to-month	Electronic check	38	19.6	717.3
Month-to-month	Electronic check	34	49.8	1734.2
One year	Electronic check	70	101.75	7069.3
One year	Mailed check	13	55.15	742.9
Month-to-month	Electronic check	39	75.25	3017.65
One year	Electronic check	61	103.95	6423
Month-to-month	Bank transfer (automatic)	12	100.15	1164.3
Two year	Credit card (automatic)	41	99.65	4220.35
Month-to-month	Electronic check	21	73.7	1558.7
One year	Bank transfer (automatic)	55	50.05	2743.45
Two year	Bank transfer (automatic)	69	60.25	4055.5
Month-to-month	Electronic check	26	105.75	2710.25
One year	Credit card (automatic)	69	87.3	6055.55
Month-to-month	Electronic check	18	48.35	810.7
Month-to-month	Electronic check	47	54.25	2538.2
Two year	Bank transfer (automatic)	72	85.3	6129.2
Month-to-month	Electronic check	33	50	1750.85
Month-to-month	Mailed check	2	24.4	36.55
Two year	Credit card (automatic)	72	90.95	6652.45
Month-to-month	Bank transfer (automatic)	37	72.25	2575.45
Month-to-month	Credit card (automatic)	62	96.1	6019.35
Two year	Credit card (automatic)	71	19.85	1379.6
Month-to-month	Bank transfer (automatic)	23	55.3	1284.2
One year	Mailed check	16	20.1	296.15
Month-to-month	Mailed check	9	69.5	653.25
Two year	Mailed check	17	25.15	412.6
Month-to-month	Bank transfer (automatic)	4	20.95	85.5
Month-to-month	Electronic check	1	49.55	49.55
Month-to-month	Mailed check	24	79.65	1928.7
Month-to-month	Electronic check	1	71.25	71.25
Two year	Bank transfer (automatic)	72	113.8	7845.8
Two year	Electronic check	72	24.55	1750.7
Month-to-month	Credit card (automatic)	11	19.7	216.2
Month-to-month	Mailed check	9	20.25	178.5
Month-to-month	Credit card (automatic)	2	50.15	115.1
One year	Credit card (automatic)	60	100.5	6029
Month-to-month	Electronic check	29	95.9	2745.2
Two year	Bank transfer (automatic)	49	74.45	3721.9
Month-to-month	Electronic check	30	104.1	3121.1
One year	Credit card (automatic)	53	19.05	990.45
Two year	Mailed check	39	25	1004.35
Month-to-month	Mailed check	9	19.05	157.65
One year	Electronic check	39	81.9	3219.75
Month-to-month	Electronic check	8	69.7	572.85
One year	Electronic check	51	90.15	4554.85
Two year	Credit card (automatic)	71	25.35	1847.55
Two year	Mailed check	71	24.65	1766.75
Two year	Credit card (automatic)	70	19.55	1462.05
Month-to-month	Electronic check	1	25.25	25.25
Two year	Bank transfer (automatic)	38	60	2193.2
Month-to-month	Credit card (automatic)	28	89.9	2433.5
Month-to-month	Bank transfer (automatic)	32	19.4	641.15
Two year	Mailed check	49	49.8	2398.4
Two year	Bank transfer (automatic)	37	24.1	861.85
Month-to-month	Electronic check	10	54.25	583
One year	Credit card (automatic)	67	109.9	7332.4
One year	Credit card (automatic)	7	35.5	249.55
One year	Credit card (automatic)	51	87.55	4475.9
Month-to-month	Electronic check	9	45.15	416.45
Month-to-month	Mailed check	9	88.4	788.6
Month-to-month	Mailed check	4	50.8	202.3
Two year	Electronic check	71	99	6994.6
Month-to-month	Bank transfer (automatic)	50	84.4	4116.15
Two year	Electronic check	24	96.55	2263.45
One year	Bank transfer (automatic)	22	59.75	1374.35
Month-to-month	Electronic check	44	111.5	4915.15
Month-to-month	Bank transfer (automatic)	33	24.25	838.5
Month-to-month	Electronic check	1	75.1	75.1
One year	Credit card (automatic)	54	70.15	3715.65
Month-to-month	Electronic check	42	101.75	4273.45
Month-to-month	Electronic check	1	45.8	45.8
Month-to-month	Mailed check	1	20.5	20.5
One year	Electronic check	30	70.4	2044.75
Month-to-month	Mailed check	1	30.55	30.55
Month-to-month	Electronic check	16	84.9	1398.25
Month-to-month	Mailed check	1	20.1	20.1
Month-to-month	Mailed check	9	40.65	328.95
Month-to-month	Electronic check	46	101	4680.05
Month-to-month	Electronic check	1	69.1	69.1
Two year	Bank transfer (automatic)	71	54.5	3778.2
Month-to-month	Credit card (automatic)	43	75.35	3161.4
One year	Bank transfer (automatic)	50	44.45	2188.45
Month-to-month	Mailed check	13	75	999.45
One year	Bank transfer (automatic)	19	100	1888.65
Month-to-month	Bank transfer (automatic)	41	98.05	3990.6
Month-to-month	Electronic check	1	71.15	71.15
Month-to-month	Credit card (automatic)	24	54.15	1240.25
One year	Bank transfer (automatic)	40	63.9	2635
Month-to-month	Bank transfer (automatic)	3	69.15	235
One year	Bank transfer (automatic)	37	64.65	2347.85
Two year	Credit card (automatic)	67	108.75	7156.2
Month-to-month	Electronic check	32	98.85	3089.6
Month-to-month	Electronic check	6	49.15	270.8
Month-to-month	Electronic check	32	89.6	2901.8
Month-to-month	Electronic check	59	83.25	4949.1
One year	Bank transfer (automatic)	30	70.25	2198.9
Month-to-month	Electronic check	20	19.4	374.5
Two year	Electronic check	27	24.5	761.95
Month-to-month	Electronic check	20	79.15	1520.9
One year	Mailed check	9	20.1	190.25
One year	Credit card (automatic)	68	73	5163
Two year	Credit card (automatic)	69	61.4	4059.85
Month-to-month	Mailed check	26	84.3	2281.6
Two year	Bank transfer (automatic)	69	19.9	1356.7
Two year	Mailed check	11	20.4	231.45
Month-to-month	Mailed check	1	50.75	50.75
One year	Mailed check	10	20.45	242.4
One year	Bank transfer (automatic)	55	75.75	4264.25
One year	Electronic check	44	65.4	2774.55
Month-to-month	Electronic check	46	80.4	3605.2
Two year	Bank transfer (automatic)	69	59.75	4069.9
Month-to-month	Electronic check	11	78.5	874.2
Month-to-month	Electronic check	11	102	1145.35
Month-to-month	Bank transfer (automatic)	29	48.95	1323.7
Month-to-month	Electronic check	57	99.65	5497.05
One year	Credit card (automatic)	28	18.25	534.7
Month-to-month	Credit card (automatic)	42	54.55	2455.05
Month-to-month	Mailed check	2	20.65	38.7
One year	Bank transfer (automatic)	23	40.65	947.4
Month-to-month	Mailed check	18	20.45	357
One year	Bank transfer (automatic)	62	24.8	1476.25
Month-to-month	Mailed check	1	70.8	70.8
Month-to-month	Credit card (automatic)	16	89.05	1448.6
Month-to-month	Electronic check	3	96.6	291.9
One year	Bank transfer (automatic)	67	88.8	5903.15
Two year	Credit card (automatic)	62	20.05	1201.65
Month-to-month	Credit card (automatic)	57	104.5	5921.35
Month-to-month	Electronic check	2	69.8	146.65
Two year	Bank transfer (automatic)	23	77.15	1759.4
Two year	Bank transfer (automatic)	25	35.05	844.45
Two year	Bank transfer (automatic)	72	108.1	7774.05
Month-to-month	Electronic check	2	84.05	134.05
One year	Bank transfer (automatic)	8	20.2	140.95
Month-to-month	Mailed check	5	50.6	249.95
Month-to-month	Electronic check	35	49.2	1701.65
One year	Electronic check	24	24.6	592.65
Month-to-month	Electronic check	2	71.65	135.75
Two year	Credit card (automatic)	72	104.9	7732.65
Month-to-month	Electronic check	41	106.5	4282.4
Month-to-month	Electronic check	4	49.35	219.65
One year	Bank transfer (automatic)	26	75.5	2018.1
Month-to-month	Electronic check	7	94.25	669
Month-to-month	Electronic check	1	68.95	68.95
Month-to-month	Mailed check	4	58.5	224.85
Two year	Credit card (automatic)	48	78.9	3771.5
Month-to-month	Electronic check	2	93.85	196.75
One year	Electronic check	12	79.2	943.85
Month-to-month	Bank transfer (automatic)	60	109.45	6572.85
Two year	Electronic check	55	59.2	3175.85
Month-to-month	Mailed check	1	29.15	29.15
Month-to-month	Mailed check	1	20.05	20.05
Month-to-month	Electronic check	4	76.05	318.9
Month-to-month	Mailed check	1	24.45	24.45
Two year	Credit card (automatic)	42	66.5	2762.75
Month-to-month	Bank transfer (automatic)	1	49.55	49.55
Month-to-month	Credit card (automatic)	7	89.35	631.85
Month-to-month	Credit card (automatic)	3	73.6	232.5
Two year	Credit card (automatic)	72	82.65	5919.35
Month-to-month	Electronic check	15	49	749.25
Month-to-month	Electronic check	4	80.35	307.4
One year	Electronic check	11	25.2	245.15
Month-to-month	Mailed check	5	25.45	134.75
Month-to-month	Electronic check	1	55.8	55.8
Two year	Credit card (automatic)	72	110.9	8240.85
Month-to-month	Credit card (automatic)	55	77.75	4266.4
Month-to-month	Electronic check	40	26.2	1077.5
Two year	Bank transfer (automatic)	57	19.9	1115.6
Month-to-month	Electronic check	1	79.05	79.05
Month-to-month	Electronic check	1	95	95
Month-to-month	Mailed check	1	25.2	25.2
One year	Electronic check	52	80.85	4079.55
Month-to-month	Electronic check	41	98.4	4187.75
One year	Mailed check	43	56.35	2391.15
Two year	Bank transfer (automatic)	47	19.3	890.5
Month-to-month	Bank transfer (automatic)	3	50.4	137.25
Two year	Credit card (automatic)	66	79.4	5154.6
Two year	Credit card (automatic)	55	55.25	3119.9
One year	Mailed check	29	19.1	529.5
Month-to-month	Electronic check	12	84.05	966.55
Month-to-month	Electronic check	66	105.2	6936.85
Month-to-month	Electronic check	35	101.4	3496.3
Month-to-month	Electronic check	10	89.8	914.3
Month-to-month	Bank transfer (automatic)	27	75.75	1929
Month-to-month	Electronic check	58	95.3	5817.7
Two year	Bank transfer (automatic)	54	109.75	6110.2
Month-to-month	Mailed check	9	19.85	178.8
One year	Credit card (automatic)	2	19.3	28.3
Month-to-month	Electronic check	6	69.1	435
Month-to-month	Electronic check	26	91.25	2351.8
Month-to-month	Mailed check	9	20.25	186.15
Month-to-month	Mailed check	8	54.75	445.85
Month-to-month	Electronic check	12	81.45	912
Month-to-month	Electronic check	15	49.1	679.55
One year	Electronic check	43	80.2	3581.6
Month-to-month	Electronic check	42	100.3	4222.95
Month-to-month	Credit card (automatic)	31	65.25	1994.3
Two year	Credit card (automatic)	66	90.95	5930.05
Month-to-month	Electronic check	18	85.45	1505.85
Month-to-month	Mailed check	1	20	20
Two year	Electronic check	61	94.1	5638.3
Month-to-month	Electronic check	10	79.85	797.25
Month-to-month	Electronic check	1	71.65	71.65
Month-to-month	Electronic check	18	73.55	1359.45
Month-to-month	Electronic check	24	104.65	2542.45
Month-to-month	Mailed check	3	19.3	54.7
One year	Credit card (automatic)	50	20.15	989.05
Month-to-month	Electronic check	1	44.55	44.55
Month-to-month	Mailed check	2	54.45	87.3
One year	Bank transfer (automatic)	17	19.65	351.55
Two year	Electronic check	69	105	7297.75
Two year	Credit card (automatic)	72	88.7	6301.7
Month-to-month	Electronic check	3	74.25	210.3
Two year	Bank transfer (automatic)	50	75.15	3822.45
Two year	Mailed check	53	20.25	1048.45
Two year	Credit card (automatic)	58	109.1	6393.65
One year	Bank transfer (automatic)	46	30.75	1489.3
Month-to-month	Credit card (automatic)	72	112.9	8061.5
Month-to-month	Electronic check	1	74.2	74.2
Month-to-month	Mailed check	6	94.05	518.75
Two year	Bank transfer (automatic)	72	78.85	5763.15
Month-to-month	Mailed check	4	55.3	238.5
Two year	Mailed check	52	19.35	1031.7
One year	Mailed check	2	20.45	34.8
Two year	Bank transfer (automatic)	65	19.35	1319.95
Month-to-month	Electronic check	43	101	4388.4
Month-to-month	Electronic check	4	100.2	420.2
One year	Electronic check	25	89.05	2177.45
One year	Credit card (automatic)	51	78.65	3950.85
Month-to-month	Bank transfer (automatic)	12	74.75	827.05
One year	Bank transfer (automatic)	57	70.1	3913.3
One year	Mailed check	24	19.9	533.5
One year	Bank transfer (automatic)	64	58.35	3756.45
One year	Electronic check	4	105.65	443.9
Month-to-month	Bank transfer (automatic)	26	100.5	2599.95
Month-to-month	Mailed check	15	20.05	284.3
Two year	Credit card (automatic)	64	25.65	1740.8
Month-to-month	Electronic check	36	96.5	3436.1
Month-to-month	Credit card (automatic)	27	95	2462.55
Month-to-month	Mailed check	1	70.85	70.85
One year	Credit card (automatic)	35	85.95	3110.1
Month-to-month	Electronic check	4	73.9	280.85
Month-to-month	Electronic check	8	45.45	411.75
Month-to-month	Credit card (automatic)	10	20	198.6
Month-to-month	Mailed check	2	49.2	103.7
Two year	Bank transfer (automatic)	58	109.45	6144.55
Two year	Credit card (automatic)	51	83.25	4089.45
Two year	Mailed check	46	19.25	864.2
Month-to-month	Bank transfer (automatic)	1	19.65	19.65
Month-to-month	Bank transfer (automatic)	46	72.8	3249.4
Month-to-month	Bank transfer (automatic)	50	109.65	5405.8
Month-to-month	Credit card (automatic)	53	65	3363.8
Month-to-month	Electronic check	61	114.1	7132.15
Month-to-month	Bank transfer (automatic)	5	20.65	93.55
One year	Bank transfer (automatic)	47	86.95	4138.9
One year	Bank transfer (automatic)	54	94.75	5121.75
Month-to-month	Credit card (automatic)	19	25.35	566.1
Two year	Electronic check	26	105.45	2715.3
Two year	Mailed check	70	25.4	1782.05
Month-to-month	Electronic check	17	102.55	1742.5
Month-to-month	Electronic check	30	100.2	2983.8
Month-to-month	Mailed check	1	24	24
Two year	Mailed check	19	25.6	485.9
Two year	Credit card (automatic)	26	73.5	1905.7
Month-to-month	Bank transfer (automatic)	21	74.05	1565.7
One year	Electronic check	50	98.25	4858.7
One year	Electronic check	68	54.4	3723.65
Month-to-month	Bank transfer (automatic)	3	101.55	298.35
Month-to-month	Electronic check	9	103.1	970.45
Two year	Bank transfer (automatic)	51	34.2	1782
Month-to-month	Electronic check	9	43.75	405.7
One year	Electronic check	41	111.95	4534.9
Month-to-month	Electronic check	22	100.65	2415.95
One year	Electronic check	21	55.95	1157.05
Two year	Bank transfer (automatic)	71	116.05	8297.5
Month-to-month	Electronic check	1	45.75	45.75
One year	Credit card (automatic)	26	82	2083.1
Two year	Bank transfer (automatic)	71	65.15	4681.75
Month-to-month	Credit card (automatic)	4	44.8	176.2
Month-to-month	Electronic check	12	79.8	1001.2
Month-to-month	Electronic check	18	88.85	1594.75
Month-to-month	Electronic check	3	74.95	212.4
One year	Bank transfer (automatic)	72	106.85	7677.4
Month-to-month	Electronic check	11	74.95	815.5
Month-to-month	Credit card (automatic)	1	80.15	80.15
One year	Credit card (automatic)	13	19.3	259.65
One year	Electronic check	72	109.25	8109.8
One year	Credit card (automatic)	42	56.1	2386.85
Month-to-month	Credit card (automatic)	17	19.7	340.35
Month-to-month	Mailed check	7	51.3	419.35
Two year	Mailed check	68	118.6	7990.05
Two year	Bank transfer (automatic)	56	24.15	1402.25
One year	Mailed check	38	20.3	749.35
Two year	Electronic check	72	115.5	8425.15
One year	Credit card (automatic)	48	25.05	1171.5
Month-to-month	Electronic check	52	109.1	5647.95
One year	Mailed check	35	19.65	708.8
Two year	Bank transfer (automatic)	67	111.3	7567.2
Month-to-month	Mailed check	1	29.9	29.9
Month-to-month	Mailed check	53	80.6	4348.1
Month-to-month	Mailed check	34	20.8	635.9
Month-to-month	Credit card (automatic)	3	35.2	108.95
Month-to-month	Electronic check	1	78.8	78.8
Month-to-month	Mailed check	19	89.95	1682.4
Two year	Bank transfer (automatic)	60	116.05	6925.9
Two year	Credit card (automatic)	11	19.55	223.15
Month-to-month	Electronic check	47	106.4	5127.95
Month-to-month	Electronic check	18	49.4	874.8
Two year	Credit card (automatic)	60	115.25	6758.45
Two year	Credit card (automatic)	72	24.8	1874.3
One year	Mailed check	39	19.9	791.15
One year	Credit card (automatic)	59	81.25	4639.45
Month-to-month	Mailed check	2	69.95	143.9
Month-to-month	Electronic check	1	69.1	69.1
Month-to-month	Electronic check	20	90.2	1776.55
Month-to-month	Bank transfer (automatic)	6	93.55	536.4
Two year	Credit card (automatic)	71	86.4	6172
Month-to-month	Mailed check	24	66.3	1559.45
Month-to-month	Credit card (automatic)	67	94.65	6079
Month-to-month	Mailed check	1	80.85	80.85
One year	Mailed check	48	82.05	4029.95
One year	Mailed check	37	72.1	2658.4
Month-to-month	Mailed check	11	34.7	383.55
Month-to-month	Credit card (automatic)	3	20.55	51.15
Month-to-month	Credit card (automatic)	18	95.95	1745.5
One year	Bank transfer (automatic)	50	44.8	2230.85
One year	Electronic check	67	109.4	7281.6
Month-to-month	Mailed check	25	71.05	1837.7
Month-to-month	Electronic check	2	78.55	149.55
Month-to-month	Credit card (automatic)	9	19.7	180.7
One year	Mailed check	10	40.25	411.45
Two year	Credit card (automatic)	70	19.85	1328.35
Month-to-month	Bank transfer (automatic)	9	68.25	576.95
Month-to-month	Credit card (automatic)	4	20.15	68.45
Month-to-month	Mailed check	2	50.95	123.05
Month-to-month	Electronic check	1	78.65	78.65
Month-to-month	Bank transfer (automatic)	19	25.15	468.35
Month-to-month	Bank transfer (automatic)	7	20.25	174.7
Month-to-month	Electronic check	1	42.9	42.9
Month-to-month	Electronic check	1	44	44
One year	Mailed check	9	20.25	172.35
Month-to-month	Mailed check	3	34.25	139.35
Month-to-month	Mailed check	9	58.5	539.85
Month-to-month	Credit card (automatic)	5	55.8	300.4
One year	Bank transfer (automatic)	56	88.9	4968
Month-to-month	Mailed check	18	57.65	992.7
Month-to-month	Electronic check	49	96.2	4718.25
Two year	Mailed check	70	79.15	5536.5
Two year	Credit card (automatic)	72	108.05	7806.6
Month-to-month	Electronic check	6	74.4	434.1
Month-to-month	Electronic check	17	94.8	1563.9
Month-to-month	Electronic check	29	45.9	1332.4
Month-to-month	Electronic check	6	105.3	545.2
Two year	Electronic check	63	102.6	6296.75
Month-to-month	Bank transfer (automatic)	16	73.85	1284.2
One year	Bank transfer (automatic)	59	61.35	3645.5
Month-to-month	Electronic check	3	57.55	161.45
Month-to-month	Mailed check	8	29.25	226.95
Month-to-month	Electronic check	7	84.55	646.85
Two year	Credit card (automatic)	68	19.6	1441.65
Two year	Credit card (automatic)	68	111.75	7511.3
One year	Electronic check	52	106.5	5621.85
Two year	Credit card (automatic)	72	107.7	7919.8
One year	Mailed check	32	19.3	593.2
Two year	Bank transfer (automatic)	72	20.05	1423.65
Month-to-month	Credit card (automatic)	1	69.95	69.95
One year	Credit card (automatic)	42	63.7	2763.35
Two year	Credit card (automatic)	25	24.75	692.1
Month-to-month	Bank transfer (automatic)	45	50.9	2298.55
One year	Credit card (automatic)	43	60.4	2640.55
One year	Mailed check	37	79.25	2911.8
Month-to-month	Credit card (automatic)	20	85.8	1727.5
Month-to-month	Electronic check	4	24.45	86.6
Two year	Credit card (automatic)	63	110.1	6705.7
Month-to-month	Mailed check	3	90.7	237.65
Two year	Credit card (automatic)	66	25.3	1672.35
Month-to-month	Electronic check	28	105.7	2979.5
Month-to-month	Electronic check	8	85.2	695.75
Two year	Mailed check	71	24.35	1654.6
Month-to-month	Electronic check	1	24.25	24.25
Two year	Bank transfer (automatic)	72	25.1	1857.85
Month-to-month	Bank transfer (automatic)	16	54.55	825.1
Two year	Mailed check	66	96.6	6424.25
Month-to-month	Electronic check	11	76.5	837.95
One year	Credit card (automatic)	51	81.15	4126.2
Month-to-month	Electronic check	8	38.5	330.8
Month-to-month	Electronic check	14	92.9	1337.45
Month-to-month	Electronic check	4	93.5	362.2
Two year	Mailed check	70	84.7	5991.05
Two year	Electronic check	70	66	4891.5
One year	Credit card (automatic)	54	101.5	5373.1
Month-to-month	Bank transfer (automatic)	28	74.9	2068.55
Two year	Mailed check	24	20.75	487.05
Two year	Credit card (automatic)	69	61.45	4131.2
Month-to-month	Mailed check	42	54.5	2301.15
Month-to-month	Electronic check	2	69.6	131.65
Month-to-month	Electronic check	39	99.75	4036
Two year	Bank transfer (automatic)	45	109.75	4900.65
Two year	Bank transfer (automatic)	72	80.85	5727.45
Two year	Mailed check	38	20.3	743.05
Two year	Bank transfer (automatic)	72	67.8	4804.65
Month-to-month	Mailed check	1	24.05	24.05
Two year	Credit card (automatic)	72	19.8	1414.65
Two year	Bank transfer (automatic)	55	25.7	1443.65
One year	Electronic check	51	56.15	2898.95
Two year	Bank transfer (automatic)	63	86.7	5309.5
Month-to-month	Mailed check	1	20.4	20.4
Two year	Mailed check	23	19.65	451.55
Month-to-month	Electronic check	1	50.55	50.55
Month-to-month	Mailed check	2	54.35	117.05
Month-to-month	Credit card (automatic)	52	108.1	5839.3
One year	Mailed check	36	54.45	1893.5
Month-to-month	Mailed check	1	45.35	45.35
One year	Mailed check	28	59	1654.45
One year	Electronic check	7	69.45	477.05
Month-to-month	Electronic check	14	100.55	1415.55
Two year	Credit card (automatic)	72	64.95	4546
Month-to-month	Mailed check	1	20.5	20.5
Month-to-month	Mailed check	10	18.85	163.2
One year	Bank transfer (automatic)	42	19.8	849.9
Month-to-month	Bank transfer (automatic)	7	25.05	189.95
Month-to-month	Bank transfer (automatic)	4	74.8	321.9
Two year	Credit card (automatic)	72	114.3	8058.55
Month-to-month	Electronic check	20	24.45	482.8
Two year	Credit card (automatic)	63	109.2	7049.75
Two year	Bank transfer (automatic)	56	45.05	2560.1
Month-to-month	Mailed check	5	51	286.8
Two year	Bank transfer (automatic)	72	110.45	7982.5
Month-to-month	Electronic check	68	84.65	5683.6
One year	Mailed check	67	60.05	3994.05
Month-to-month	Bank transfer (automatic)	8	44.65	369.15
Month-to-month	Bank transfer (automatic)	52	93.25	4631.7
Month-to-month	Mailed check	18	20.25	401.95
Two year	Mailed check	59	25.45	1534.05
Two year	Mailed check	60	20.6	1093
Month-to-month	Electronic check	7	94.1	701.3
One year	Mailed check	59	34.8	1980.3
Two year	Bank transfer (automatic)	46	60.75	2893.4
Month-to-month	Electronic check	5	51.35	262.3
Two year	Credit card (automatic)	59	64.05	3886.85
Two year	Bank transfer (automatic)	70	84.8	5917.55
Month-to-month	Credit card (automatic)	14	71	914
Month-to-month	Mailed check	44	50.15	2139.1
Two year	Credit card (automatic)	64	94.6	5948.7
